wl,Male 1,Male 2,Male 3,Male 4,Male 5,Male 6,Male 7,Male 8,Male 9,Male 10,Male 11,Andromorph 1,Andromorph 2,Andromorph 3,Andromorph 4,Andromorph 5,Andromorph 6,Andromorph 7,Andromorph 8,Andromorph 9,Andromorph 10,Andromorph 11,Andromorph 11 1,Andromorph 12,Andromorph 13,Andromorph 14,Andromorph 15,Andromorph 16,Andromorph 17,Gynomorph 1,Gynomorph 2,Gynomorph 3,Gynomorph 4,Gynomorph 5,Gynomorph 6,Gynomorph 7,Gynomorph 8,Gynomorph 9,Gynomorph 10,Gynomorph 11,Gynomorph 12,Gynomorph 13,Gynomorph 14,Gynomorph 15,Gynomorph 16,Gynomorph 17,Gynomorph 18,Gynomorph 19,Gynomorph 20,bkg 1,bkg 2,bkg 3,bkg 4,bkg 5,bkg 6,bkg 7,bkg 8,bkg 9,bkg 10,bkg 11,bkg 12,bkg 13,bkg 14,bkg 15,bkg 16,bkg 17,bkg 18,bkg 19,bkg 20,bkg 21
644,11.23937811,9.357502487,6.754686567,11.58515672,11.01843781,8.032656716,11.39429851,11.57307463,8.965814925,12.5099403,11.68226866,14.05828358,11.38573134,12.6359403,10.59927363,10.72,12.93918806,15.28822886,10.07648507,13.89887761,10.84225075,10.85179851,11.06125373,16.93729354,14.93445522,16.09677612,12.32023881,11.56302487,14.61476866,17.59258849,22.28187313,12.89354229,18.33656119,15.18890299,20.30099701,14.66640299,18.94687164,21.90273134,17.22037015,18.02210448,20.0520796,19.55687313,19.31796517,16.01554478,17.87218657,17.64312438,22.74608955,18.21781095,21.74140299,16.04757463,8.669208955,12.89468657,14.18541294,11.75947264,4.942507463,6.999208955,15.58116418,12.98114428,13.79822886,14.42292537,12.99832836,14.75208955,4.950716418,14.25645771,12.35832836,16.17804478,12.84729353,13.10374129,9.642189055,12.43873632
645,11.16470647,9.28759204,6.750925373,11.55229104,10.94336318,7.999537313,11.3325,11.52046269,8.917277612,12.47546269,11.6295597,13.98638806,11.28759204,12.55364179,10.56728358,10.68783284,12.90220299,15.24972139,10.03571642,13.8467403,10.80762985,10.825,11.00092537,16.89333333,14.88365672,16.0060796,12.23865672,11.48972139,14.53729104,17.63945842,22.36701493,12.89030846,18.39944478,15.2679403,20.39235224,14.73567164,19.0432597,21.96090299,17.31888955,18.13995522,20.1528408,19.6133806,19.40708458,16.09701493,17.9333806,17.71481592,22.9079403,18.35997015,21.87086567,16.27164179,8.837268657,13.30916418,14.50481592,11.97002985,4.988179104,7.299074627,15.72136567,12.89462687,13.99030846,14.36700498,13.15246766,14.80027861,5.325154229,14.3618209,12.39616915,16.18981343,12.88061692,13.31644776,9.696975124,12.66941294
646,11.11469154,9.236358209,6.731164179,11.51726866,10.91597015,8.045,11.31726866,11.48709453,8.894650746,12.42181493,11.56197761,13.98220896,11.21116418,12.4969005,10.51372139,10.65958209,12.8682806,15.21263681,9.956164179,13.85381493,10.81958209,10.8399403,11.01441791,16.87635821,14.81424627,15.93116418,12.14232836,11.42116418,14.48808209,17.6904307,22.47267164,12.92589055,18.44865075,15.33104478,20.46088358,14.78831343,19.1077194,22.02860448,17.41483582,18.26598507,20.28937811,19.72767164,19.55212936,16.2249403,18.05627612,17.79433831,22.95046269,18.44619901,22.04042288,16.2889403,9.082895522,13.14626866,14.65781095,11.9740995,5.153164179,7.607537313,15.85080597,13.01200995,14.02750249,14.40929353,13.12704478,14.74324378,5.522855721,14.45890547,12.3839403,16.23835821,12.93851741,13.30379104,9.615422886,12.76379104
647,11.08571642,9.245263682,6.672835821,11.45782836,10.88,8.027850746,11.30927612,11.44855224,8.899420896,12.34652537,11.4863806,13.96285075,11.18239801,12.49311443,10.52570149,10.60968358,12.79598209,15.17046766,9.903552239,13.8334209,10.81115821,10.85570149,11.05719403,16.84236816,14.7481791,15.86470647,12.0431791,11.34470647,14.42710448,17.77820895,22.56756716,12.9919602,18.54461493,15.37539552,20.50175522,14.81824627,19.15229851,22.09039552,17.47431642,18.39504478,20.39529353,19.83721642,19.67672637,16.30789552,18.18719403,17.843801,23.00894776,18.56769154,22.18125871,16.17021642,9.002761194,13.25973134,14.59645771,11.91178109,5.096577114,7.757716418,15.8759403,12.79733333,13.99879602,14.22212935,13.06365174,14.52926368,5.484149254,14.35505473,12.16543284,16.08585075,12.83178109,13.13742289,9.547512438,12.65271642
648,11.07246269,9.233333333,6.638606965,11.39768657,10.84945274,7.989552239,11.25227612,11.37927861,8.859462687,12.34698507,11.48727612,13.95291045,11.19,12.48733831,10.49860697,10.53116418,12.73949254,15.10363184,9.850223881,13.81316418,10.79632836,10.83018657,11.03,16.7758209,14.72164179,15.82024876,12.02496269,11.33552239,14.42123134,17.88716418,22.67835821,13.07472637,18.60602985,15.44130597,20.52668657,14.8594403,19.16402985,22.13880597,17.54122388,18.48108209,20.47072139,19.90813433,19.76587064,16.36376866,18.26981343,17.93756219,23.05466418,18.75781095,22.28589552,15.85485075,8.810223881,12.71149254,14.51442786,11.85636816,4.914925373,7.503955224,15.67593284,12.49771144,13.71597015,13.72039801,12.87930348,14.09223881,5.361094527,14.13338308,11.94850746,15.75608209,12.66044776,12.87368159,9.52800995,12.43761194
649,10.9939403,9.155154229,6.64121393,11.375,10.84318408,7.947955224,11.1951194,11.3340199,8.821910448,12.27236418,11.44841045,13.94886567,11.1539403,12.46469652,10.44303483,10.51163582,12.70627463,15.09591045,9.837955224,13.82436418,10.79745672,10.80738806,11.03773134,16.73909453,14.60977612,15.70318408,11.8968209,11.20591045,14.31136567,17.93012793,22.74579104,13.11090547,18.62163582,15.54329104,20.57945075,14.94761194,19.21426866,22.2006791,17.63426866,18.58761194,20.56105473,19.9831791,19.89689055,16.46613433,18.34056716,17.98560199,23.17226866,18.81029851,22.41590547,15.49660448,8.524776119,12.56226866,14.55636816,11.67257711,4.590616915,7.341820896,15.39283582,12.15940299,13.47166169,13.38303483,12.51486567,13.78000995,5.158945274,14.01075622,11.67349254,15.3863806,12.59954229,12.56969154,9.217273632,12.19577114
650,10.96366667,9.114666667,6.581333333,11.3385,10.78866667,7.919,11.1215,11.26833333,8.7972,12.232,11.4365,13.953,11.086,12.43333333,10.38933333,10.4872,12.6928,15.066,9.787,13.8144,10.7752,10.804,10.998,16.68333333,14.5725,15.65666667,11.8455,11.158,14.288,17.98742857,22.8135,13.184,18.6704,15.629,20.65,14.976,19.2832,22.258,17.732,18.6545,20.65266667,20.044,19.954,16.512,18.3905,18.06066667,23.2645,18.906,22.49166667,15.3335,8.161,12.254,14.296,11.634,4.376666667,7.423,15.346,12.01133333,13.27666667,13.28733333,12.20733333,13.534,5.014,13.91066667,11.416,15.122,12.58666667,12.43933333,9.055333333,11.98266667
651,10.92928144,9.107255489,6.568562874,11.30642216,10.73640718,7.911272455,11.05377246,11.21525948,8.765293413,12.19105988,11.41240269,13.97196108,11.01274451,12.44552395,10.41071856,10.4541976,12.66898204,15.06987026,9.73882485,13.82043114,10.75686228,10.78009731,10.93,16.60025948,14.49294162,15.6291517,11.76705838,11.09843314,14.27186377,18.06885372,22.8951497,13.2750998,18.74984431,15.67416916,20.71282635,14.99578593,19.34161078,22.32799401,17.81604192,18.7475,20.71869262,20.09401946,20.00196108,16.58686377,18.46186377,18.11699601,23.33872754,19.0301996,22.57885729,15.08905689,8.119505988,12.10862275,14.05299401,11.65411178,4.271956088,7.303817365,15.12042665,11.82515968,13.11783433,13.14018962,12.05691617,13.4302495,4.756327345,13.74031936,11.33129741,15.00303144,12.44306387,12.08606786,8.870708583,11.83306387
652,10.8917465,9.095908183,6.537954092,11.23460329,10.72795409,7.836826347,10.96375749,11.13917166,8.706730539,12.17782036,11.41267216,13.94113772,11.00871258,12.45920659,10.36871258,10.43877246,12.632,15.06742515,9.702896707,13.76873054,10.71809581,10.71665419,10.87841317,16.50553892,14.46267216,15.63310379,11.73863772,11.07022954,14.26710329,18.15801968,22.96925898,13.32590818,18.78649701,15.71101796,20.75126946,14.99829341,19.4069521,22.38675898,17.88913174,18.79267216,20.75613772,20.10863772,20.04768962,16.62824102,18.52,18.20901197,23.36824102,19.13287425,22.62575848,14.64498503,7.856242515,11.50634731,13.56853293,11.40770459,4.054141717,7.014071856,14.6584506,11.4357485,12.6391517,12.93901198,11.57232535,13.17020958,4.204441118,13.4343014,11.14497006,14.71112275,12.1749002,11.61020958,8.490968064,11.39172655
653,10.84515515,9.076186186,6.552542543,11.17987237,10.69031031,7.766186186,10.85868619,11.06555055,8.675711712,12.11142342,11.36582583,13.93046547,11.00206206,12.44357358,10.36062062,10.42894895,12.59094895,15.04745746,9.714406907,13.74818619,10.66276276,10.66391892,10.82474474,16.42285286,14.41701201,15.5857057,11.64605856,11.01745746,14.21510511,18.20879022,23.04394144,13.34920921,18.85094895,15.78262763,20.82125526,15.07036036,19.47533934,22.42322072,17.9642042,18.85762763,20.79199199,20.10690691,20.0735035,16.65262763,18.54786036,18.2442943,23.44858108,19.17508508,22.68517017,14.58777027,7.863933934,11.68753754,13.61019019,11.54369369,4.032902903,6.911726727,14.65382883,11.24654655,12.65366366,12.94626627,11.63231231,13.284004,4.253213213,13.4942042,11.2382983,14.73617868,12.38592593,11.54956957,8.606886887,11.33705706
654,10.80387225,9.010319361,6.59,11.15688623,10.68037924,7.776796407,10.82019461,11.03239521,8.67045509,12.10577246,11.34971557,13.91491018,11.00119761,12.42305389,10.27830339,10.43377246,12.59350898,15.06710579,9.702829341,13.73717365,10.67894611,10.66651198,10.77491018,16.389501,14.38377246,15.56590818,11.56962575,10.97622754,14.18344311,18.28266895,23.1425,13.39163673,18.83449102,15.88070359,20.93380838,15.11848802,19.54958084,22.47381737,18.08086228,18.94688623,20.87978044,20.1533982,20.14497006,16.74815868,18.58594311,18.33552895,23.53971557,19.24295409,22.78,14.40043413,7.795568862,11.45491018,13.56005988,11.50590818,3.821317365,6.709431138,14.47131737,11.16357285,12.4688024,12.85011976,11.68748503,13.30269461,4.236407186,13.47491018,11.22546906,14.59693114,12.29956088,11.52936128,8.458942116,11.38526946
655,10.68937938,8.952082082,6.60998999,11.1503003,10.67914915,7.753138138,10.76218468,10.98290791,8.683753754,12.04848048,11.28873123,13.87,10.95,12.36063563,10.21166166,10.46374174,12.58548348,15.09207207,9.7103003,13.700997,10.670997,10.67063063,10.74498498,16.354995,14.33403904,15.5104004,11.45090841,10.89456456,14.12716967,18.30751609,23.17876877,13.4070971,18.84775375,15.9428003,21.01924324,15.19186186,19.66175375,22.55123874,18.186,19.01250751,20.92792793,20.20220721,20.18459459,16.84563063,18.66438438,18.38540541,23.58093093,19.24915916,22.84104605,14.44223724,7.876981982,11.51006006,13.35417417,11.40381381,3.726696697,6.633183183,14.39066066,11.03792793,12.52126126,12.76587588,11.62877878,13.27128128,4.069179179,13.44796797,11.17672673,14.56534535,12.26795796,11.59920921,8.117107107,11.27545546
656,10.67877246,8.946257485,6.587914172,11.12907934,10.63834331,7.683772455,10.67907934,10.88731038,8.631766467,12.02127545,11.24377246,13.8,10.96709581,12.36793413,10.17249501,10.47349701,12.56550898,15.07959082,9.680628743,13.63801198,10.60601198,10.6034506,10.67,16.25752495,14.2759506,15.50335329,11.35378743,10.84502994,14.09970808,18.41998289,23.29998503,13.48625749,18.88598802,15.99061377,21.10099401,15.22748503,19.75123952,22.64622754,18.25923952,19.0415494,20.93959082,20.23312874,20.19666667,16.85937126,18.68312874,18.45499002,23.60435629,19.33748503,22.85520459,14.40884731,8.001287425,11.54502994,12.94433134,11.45625749,3.60251497,6.50505988,14.25884731,10.86263473,12.23889222,12.53056886,11.45007984,13.13922156,4.007954092,13.3638024,11.16924152,14.3378518,12.11095808,11.42181637,7.942245509,11.05639721
657,10.60145645,8.906246246,6.624164164,11.07467718,10.61083083,7.609369369,10.57623874,10.79144645,8.566246246,11.97574775,11.20061562,13.74186186,10.93208208,12.3152052,10.13457457,10.47724925,12.53049249,15.05832833,9.661561562,13.58774174,10.5474955,10.51998498,10.61249249,16.16873874,14.23656156,15.43457457,11.26092342,10.77540541,14.03373874,18.48358215,23.35126877,13.48875876,18.8815015,16.02563063,21.13300901,15.25969219,19.807003,22.6875,18.31400601,19.07125375,20.9602052,20.22218468,20.21458458,16.87594595,18.66624625,18.51667668,23.64,19.41708708,22.89083083,14.27312312,8.040045045,11.73876877,12.77336336,11.43794795,3.621691692,6.602507508,14.01905405,10.63459459,12.0025025,12.26585586,11.24746747,13.12375375,3.992512513,13.26665666,11.10584585,14.32033033,11.84750751,11.22208208,7.998368368,10.94213213
658,10.53124124,8.850410411,6.625405406,11.04560811,10.61956957,7.581876877,10.50968468,10.73583083,8.530498498,11.94848649,11.1478003,13.69436937,10.92416417,12.24665666,10.05957958,10.50198799,12.51548949,15.04748749,9.655923423,13.5645045,10.53875075,10.47781532,10.61375375,16.14416417,14.20436186,15.35623623,11.14998498,10.70872873,13.96311562,18.52767911,23.39625375,13.48583583,18.879003,16.10405405,21.210997,15.33218468,19.8904985,22.73186186,18.4074955,19.12376126,21.00375876,20.22594595,20.25959459,16.92906907,18.69125375,18.57707708,23.64780781,19.47833834,22.91792793,14.34471471,8.293783784,11.93993994,13.06751752,11.55958959,3.917537538,6.789399399,14.16159159,10.78958959,11.93958959,12.48876877,11.19294294,13.26168168,4.270880881,13.4725025,11.20876877,14.40717718,11.9138038,11.30710711,8.101701702,11.11083083
659,10.47018018,8.817477477,6.579549549,10.99148649,10.57621622,7.593783784,10.48310811,10.72121622,8.528486486,11.88724324,11.065,13.72,10.87828829,12.20184685,10.01036036,10.46918919,12.47118919,14.99117117,9.595540541,13.60827027,10.54751351,10.495,10.64621622,16.10585585,14.15060811,15.29783784,11.04709459,10.62369369,13.92810811,18.53555984,23.43972973,13.52585585,18.91956757,16.12689189,21.24351351,15.37094595,19.91756757,22.7375,18.41048649,19.19695946,21.05486487,20.26128378,20.30400901,16.98135135,18.74628378,18.58918919,23.67297297,19.51009009,23.00216216,14.24837838,8.519594595,11.88162162,13.01279279,11.59387387,3.774234234,6.775405405,14.02202703,10.82279279,11.77522523,12.30684685,11.15387387,12.97585586,4.447027027,13.36810811,11.12333333,14.20486486,11.88252252,11.28828829,8.083693694,10.98981982
660,10.45151151,8.809519519,6.525395395,10.96654655,10.57762763,7.545,10.4581982,10.68007007,8.49960961,11.85913514,11.02987237,13.71072072,10.89810811,12.21254254,9.963333333,10.44333934,12.46228829,14.97635636,9.561546547,13.60123724,10.56571171,10.48427928,10.62381381,16.06395395,14.13523273,15.27824825,10.9756982,10.54474474,13.88963964,18.61266409,23.50775526,13.58144144,18.94315315,16.16394144,21.29372973,15.39262763,19.98772973,22.78620871,18.43667868,19.24404655,21.07833333,20.27,20.33642642,17.02131381,18.76690691,18.64031031,23.72917417,19.55333333,23.0326977,14.07697447,8.46509009,11.85864865,12.82274274,11.5615015,3.463503504,6.623183183,13.69728979,10.58006006,11.51847848,12.23291291,10.94353353,12.6326026,4.344834835,13.19830831,10.93184184,13.98671922,11.59291291,11.22785786,7.818508509,10.87085085
661,10.43527027,8.802252252,6.493003003,10.90490991,10.56945946,7.498873874,10.36024775,10.60897898,8.430774775,11.82102703,10.98128378,13.70355856,10.92354354,12.20870871,9.961711711,10.44812613,12.45547748,14.93225225,9.542815315,13.57362162,10.5130991,10.43346847,10.57387387,15.99258258,14.08240991,15.25246246,10.90184685,10.51021021,13.85240991,18.66148005,23.58121622,13.6284985,19.01922523,16.21193694,21.336,15.43306306,20.03554955,22.85112613,18.48445045,19.23259009,21.06355856,20.25831081,20.31291291,17.00443694,18.79412162,18.64741742,23.77621622,19.56978979,23.04474475,14.28459459,8.621126126,12.03099099,12.62417417,11.69882883,3.541381381,6.694054054,13.64403153,10.60027027,11.47342342,12.35396396,10.89891892,12.47855856,4.586036036,13.10192192,10.98561562,13.92603604,11.78924925,11.27246246,7.85966967,10.86468468
662,10.40401902,8.769399399,6.477757758,10.85188438,10.5518018,7.456231231,10.31721471,10.56046546,8.386984985,11.81072072,10.97081832,13.73106607,10.89355355,12.16306307,9.939289289,10.42986787,12.44622823,14.89191191,9.510285285,13.58649249,10.49455856,10.40766517,10.56573574,15.94415415,14.05876877,15.25524524,10.87286787,10.45273274,13.8025,18.67192192,23.64356607,13.62688689,19.05865465,16.29012012,21.39045646,15.43376877,20.07501502,22.86315315,18.51301502,19.2684009,21.12363364,20.26811562,20.33844344,17.02036787,18.82598348,18.68169169,23.86278529,19.63704705,23.11797798,14.04566817,8.522147147,12.06918919,12.43601602,11.43678679,3.456676677,6.612297297,13.47571321,10.21012012,11.21312312,12.27563564,10.68492492,12.3111011,4.732192192,12.90405405,10.73443443,13.62103604,11.79399399,10.9535035,7.782032032,10.7511011
663,10.36365964,8.772670683,6.473333333,10.78849398,10.55467872,7.462996988,10.28149096,10.54065261,8.391993976,11.8068012,10.97449548,13.77600904,10.87067269,12.10499498,9.942660643,10.41560241,12.43921084,14.83266065,9.499503012,13.61400602,10.51400602,10.42649849,10.61,15.92266065,14.0775,15.23866466,10.84999247,10.40997992,13.78199548,18.67629518,23.69551205,13.61868474,19.13840361,16.34701807,21.42641566,15.43701054,20.09601807,22.86549699,18.53641566,19.32351657,21.20001506,20.26700301,20.37368474,17.04801205,18.87003012,18.70332329,23.9125,19.69866466,23.20568273,14.06301205,8.456024096,12.24391566,12.54272088,11.46731928,3.534628514,6.88001506,13.48154367,10.27264056,11.18532129,12.37335341,10.8713755,12.31603414,5.027399598,12.94802209,10.68336345,13.7570256,11.93001004,10.97733936,7.686656627,10.86205823
664,10.35158635,8.749236947,6.439236947,10.775,10.57923694,7.454096386,10.25192771,10.47795181,8.368,11.77072289,10.92454819,13.77909639,10.91666667,12.11666667,9.895742972,10.40236145,12.44554217,14.80983936,9.479427711,13.61773494,10.55737349,10.42524096,10.62228916,15.88863454,14.04295181,15.22,10.77283133,10.34317269,13.745,18.70974182,23.8014759,13.69317269,19.18554217,16.42569277,21.49127711,15.48069277,20.1746506,22.88762048,18.58019277,19.37966867,21.23698795,20.28216867,20.38712852,17.09409639,18.97093373,18.68726907,23.97695783,19.70606426,23.25198795,14.02105422,8.652650602,12.05987952,12.57457831,11.45767068,3.447911647,6.74246988,13.48891566,10.3073494,11.27891566,12.43188755,10.88236948,12.29028112,5.170722892,12.90787149,10.6373494,13.76439759,12.05433735,11.04638554,7.495823293,10.94751004
665,10.33519019,8.713863864,6.423333333,10.72394895,10.53738739,7.41,10.21224474,10.41782282,8.36190991,11.77084084,10.95,13.75818318,10.9328028,12.1257958,9.851401401,10.39115916,12.40559159,14.73685686,9.467244745,13.61590991,10.56852252,10.43764264,10.64840841,15.83632633,14.0575,15.23526527,10.76619369,10.30193193,13.75894895,18.75043758,23.90630631,13.71333333,19.22072673,16.48326577,21.50968168,15.47684685,20.18904505,22.89485736,18.58040841,19.3975,21.29744244,20.33815315,20.4164014,17.0992042,19.03511261,18.74261261,24.0132958,19.75946947,23.34427928,13.76238739,8.446876877,11.53192192,12.22,11.36556557,3.016286286,6.763408408,13.15641892,10.01314314,11.14995996,12.16855856,10.77238238,12.08522523,5.308748749,12.70794795,10.45166166,13.66127628,11.91511512,10.94541542,7.368938939,10.75821822
666,10.29925703,8.655692771,6.441485944,10.72215361,10.48379518,7.390692771,10.15565512,10.34664157,8.324524096,11.78655422,11.01430723,13.72715361,10.91666667,12.12625502,9.830973896,10.3971988,12.40575301,14.72384538,9.477575301,13.60030723,10.58541566,10.41607681,10.61,15.79948795,14.08819277,15.2409237,10.75461596,10.32476908,13.76715361,18.82604131,24.00438253,13.74579317,19.20055422,16.56542169,21.54236747,15.49219127,20.22292169,22.9450753,18.62006024,19.41146084,21.34361446,20.39573042,20.43643574,17.11392319,19.07899849,18.80574297,24.03142319,19.80948795,23.40887048,13.85323042,8.49685241,12.01123494,12.21339357,11.5298996,3.252158635,7,13.33899849,10.15918675,11.20534137,12.2997992,10.95169679,12.32461847,5.495793173,13.02743976,10.71461847,13.885,12.14220884,11.10466867,7.65,10.91323293
667,10.19687311,8.628892245,6.451490433,10.70945619,10.44038268,7.394441088,10.11194109,10.31315206,8.313329305,11.80755287,11.05971299,13.71055891,10.84446123,12.0516868,9.83,10.43867674,12.40222961,14.71556898,9.49944864,13.59711178,10.59711178,10.43388218,10.61111782,15.77666667,14.0825,15.22777442,10.76194109,10.36517623,13.78111027,18.82873975,24.02083837,13.70075529,19.21821752,16.64666918,21.58311782,15.52722054,20.25511178,22.99694864,18.66378248,19.47304381,21.43498993,20.46054381,20.45906848,17.13221299,19.17332326,18.84036254,24.05944109,19.86740181,23.47813696,13.75059668,8.316706949,11.63006042,12.01114804,11.27263847,3.217784491,7.019471299,13.17614804,9.954098691,11.12558912,12.07041289,10.71300101,12.34446123,5.54408862,12.83633434,10.71302115,13.7491994,12.18966767,11.08003021,7.45713998,10.79407855
668,10.11666667,8.589718876,6.418192771,10.6814759,10.37473896,7.38186747,10.09084337,10.28208836,8.309590361,11.76925301,11.05135542,13.71313253,10.80305221,12.00429719,9.769718876,10.41775904,12.37775904,14.69084337,9.486566265,13.60125301,10.60766265,10.44801205,10.59542169,15.76,14.05084337,15.17180723,10.70698795,10.32542169,13.75864458,18.8408778,24.06445783,13.68497992,19.20949398,16.67334337,21.59908434,15.55771084,20.28508434,22.98677711,18.65450602,19.53707831,21.52401606,20.49885542,20.49451807,17.16635542,19.19478916,18.82084337,24.06948795,19.87056225,23.53624498,13.7425,8.243554217,11.60493976,11.99116466,11.28534137,3.065100402,7.083915663,13.00445783,9.938795181,11.12550201,11.9039759,10.56590361,12.47767068,5.478273092,12.87863454,10.71907631,13.71391566,12.02923695,11.14461847,7.259638554,10.75787149
669,10.13806225,8.573694779,6.37441767,10.63185994,10.30247992,7.392635542,10.07263554,10.24869478,8.291162651,11.70654217,10.98185994,13.65972892,10.85315261,12.06024599,9.78247992,10.39843373,12.32043373,14.66581325,9.458313253,13.58389157,10.65124096,10.45381777,10.56581325,15.73824297,13.99831325,15.07247992,10.62567771,10.27054217,13.73881777,18.91961274,24.17445783,13.77648594,19.22075904,16.65986446,21.58421687,15.52949548,20.30189157,22.96581325,18.65727108,19.6032756,21.57315261,20.52736446,20.5015763,17.15804217,19.19959337,18.7938755,24.04722892,19.88351406,23.57630522,13.93901355,8.171009036,11.92689759,12.24599398,11.76715863,3.251576305,7.564653614,13.15870482,10.17346386,11.42855422,12.07216867,10.6378012,12.78589357,5.738062249,13.20873494,11.20945783,13.9991491,12.1477008,11.48018072,7.544678715,10.98121486
670,10.0927291,8.500422961,6.348580061,10.62265861,10.25361531,7.37223565,10.02356495,10.17836858,8.197873112,11.65502115,10.9575,13.61265861,10.83666667,12.06333333,9.720140987,10.39910574,12.31816918,14.67007049,9.451435045,13.53493656,10.65076737,10.41984139,10.54978852,15.70985901,13.97127644,15.03836858,10.60265861,10.2481571,13.75382931,18.92641347,24.21611782,13.77496475,19.17216918,16.69877644,21.612,15.52143505,20.32914804,22.96989426,18.67523263,19.63728852,21.58812185,20.50377644,20.4708862,17.14856495,19.17877644,18.85298087,24.08212991,19.90808661,23.58556898,13.73888218,8.292870091,11.4189426,12.07538771,11.79566969,3.158227593,7.726812689,12.94067976,10.10241692,11.51192346,11.93610272,10.55936556,12.76786506,5.768932528,12.96467271,11.29396777,13.83611027,12.32050352,11.68070493,7.724259819,11.12659617
671,10.03887714,8.460050352,6.319949648,10.57100453,10.16159114,7.35723565,10.01988671,10.15487412,8.178833837,11.59477341,10.92473565,13.64246224,10.81651561,12.03733635,9.745226586,10.37784894,12.28280363,14.62154078,9.421042296,13.54486405,10.66993958,10.42742447,10.57,15.67810674,13.92977341,15.00144008,10.5610423,10.19810674,13.69850453,18.94852827,24.25757553,13.7798993,19.15430211,16.69865559,21.59283384,15.48361782,20.29578852,22.98731118,18.64978852,19.66503776,21.65676737,20.50242447,20.49761329,17.17,19.17369335,18.88671702,24.10365559,19.93820745,23.6459718,13.80317976,8.170755287,11.75583082,12.23045317,11.86209466,3.341993958,8.048595166,12.89083082,10.13313192,11.63118832,12.12204431,10.73850957,12.70133938,6.074541793,12.99974824,11.5172709,13.95011329,12.61583082,11.66557905,7.691792548,11.07830816
672,9.977628399,8.49,6.259657603,10.52172961,10.11299094,7.302114804,9.974358006,10.08914401,8.129794562,11.50264048,10.8351284,13.66339879,10.78683786,12.00096173,9.786666667,10.34464048,12.26064048,14.60316214,9.370128399,13.5332568,10.6627432,10.4226284,10.55897281,15.59072507,13.8448716,14.9498288,10.4561858,10.14140987,13.5947432,18.94217954,24.28958459,13.79384693,19.20515408,16.65041541,21.5792568,15.480929,20.29010272,22.968429,18.64179456,19.7003852,21.66096173,20.4751284,20.489572,17.1685574,19.1426284,18.8601712,24.14721299,19.89841893,23.6299144,14.16965257,8.676676737,12.68885196,12.59517623,12.07974824,3.649063444,8.545453172,13.17086858,10.19281974,11.84837865,12.46115811,10.99346425,12.80573011,6.463212487,13.22209466,11.83504532,13.9894864,12.96761329,12.14009063,7.876586103,11.34559919
673,9.951953676,8.530312185,6.223595166,10.45562689,10.09937563,7.280936556,9.933436556,10.02606747,8.076187311,11.48928097,10.80613293,13.63,10.82515609,11.98315206,9.779687815,10.32653172,12.22525076,14.58390735,9.358595166,13.50837462,10.65912387,10.41820242,10.53093656,15.51755287,13.82617069,14.94182276,10.39636707,10.08364552,13.56886707,18.95011221,24.32456949,13.82333333,19.25912387,16.63953172,21.58890634,15.46316465,20.32490634,22.96683535,18.65490634,19.69203172,21.64773414,20.4525,20.43940081,17.14910121,19.14976586,18.88942598,24.21839879,19.9612991,23.61046828,14.58331571,8.999365559,12.89172205,12.94072508,12.41197382,4.006505539,8.962809668,13.39046828,10.22192346,12.36437059,12.73151057,11.17192346,13.01707956,6.893333333,13.36583082,12.15786506,14.19054381,13.49040282,12.38947633,8.007653575,11.69093656
674,9.962386707,8.510986909,6.178640483,10.36654079,10.04818731,7.265120846,9.905060423,9.954360524,8.038096677,11.47118429,10.77932024,13.59283988,10.87181269,12.01874622,9.746294058,10.2882719,12.15209668,14.52765357,9.291540785,13.47204834,10.628,10.4229003,10.48135952,15.4344008,13.84033988,14.92810675,10.31688066,10.02818731,13.55,19.00684506,24.39385952,13.88893253,19.25264048,16.59716012,21.54977644,15.40932024,20.30632024,22.93796073,18.60777644,19.65472054,21.60427996,20.41262085,20.42310675,17.15114048,19.08601964,18.93794562,24.23243958,20.02181269,23.60788016,14.77666163,9.593277946,13.51975831,13.19613293,12.91700906,4.407411883,9.349879154,13.75685801,10.33736153,12.49288016,12.95978852,11.44749245,13.25173212,7.344370594,13.84445116,12.56839879,14.32240181,13.90589124,12.65794562,8.279838872,11.88274924
675,9.909582075,8.498640484,6.17530715,10.33878399,10.02197381,7.2131571,9.82157855,9.871863042,7.98326284,11.45652568,10.78611782,13.58,10.8487714,12.00050353,9.756666667,10.29413293,12.12147432,14.52258812,9.264901813,13.472,10.62289426,10.395,10.5618429,15.37741188,13.87776435,14.91951661,10.27157855,9.982719033,13.52759819,19.03407855,24.42657855,13.88951661,19.26236858,16.61970544,21.56265861,15.39796073,20.32629003,22.93980363,18.61858006,19.63759819,21.56907855,20.35888218,20.38758812,17.14776435,19.0943429,19.02776435,24.24648036,20.11986909,23.60548339,14.86319486,9.774093656,13.84803625,13.51338369,13.09746224,4.876545821,9.750271903,14.06862538,10.40448137,12.67215509,13.16878147,11.62057402,13.34977845,7.82939577,14.08066465,12.9416717,14.48214502,14.25531722,12.83031219,8.51755287,11.93198389
