wl,Male 1,Male 2,Male 3,Male 4,Male 5,Male 6,Male 7,Male 8,Male 9,Male 10,Male 11,Male 12,Male 13,Male 14,Male 15,Male 16,Male 17,Male 18,Male 19,Male 20,Male 21,Male 22,Andromorph 1,Andromorph 2,Andromorph 3,Andromorph 4,Andromorph 5,Andromorph 6,Andromorph 7,Andromorph 8,Andromorph 9,Andromorph 10,Andromorph 11,Andromorph 11 1,Andromorph 12,Andromorph 13,Andromorph 14,Andromorph 15,Andromorph 16,Andromorph 17,Andromorph 18,Andromorph 19,Gynomorph 1,Gynomorph 2,Gynomorph 3,Gynomorph 4,Gynomorph 5,Gynomorph 6,Gynomorph 7,Gynomorph 8,Gynomorph 9,Gynomorph 10,Gynomorph 11,Gynomorph 12,Gynomorph 13,Gynomorph 14,Gynomorph 15,Gynomorph 16,Gynomorph 17,Gynomorph 18,Gynomorph 19,Gynomorph 20,Gynomorph 21,bkg 1,bkg 2,bkg 3,bkg 4,bkg 5,bkg 6,bkg 7,bkg 8,bkg 9,bkg 10,bkg 11,bkg 12,bkg 13,bkg 14,bkg 15,bkg 16,bkg 17,bkg 18,bkg 19,bkg 20,bkg 21
616,17.84400197,16.84926746,16.35050147,13.50810472,13.38880531,14.49616519,18.53096165,15.36546706,13.59456637,17.23640118,14.63456047,20.22230088,18.22870206,16.54520157,21.54706982,18.22740413,19.38960177,17.98710177,18.18150442,21.92460177,13.32706982,12.26350295,16.04546706,14.7873353,13.50810472,19.92048378,17.31048378,16.55530236,14.34426746,17.56271976,18.4659233,17.62040315,19.07710177,19.13030236,15.90140118,17.85620206,18.41,16.88520649,22.26780236,19.37870206,18.04893805,19.07620206,12.92152971,19.12298427,12.13958702,11.95388643,15.31852016,13.3653884,13.66638643,13.30318584,13.60748525,12.63045231,11.48868732,13.60878319,14.59868732,14.59686136,15.40548673,15.40448378,16.47891839,16.62510324,12.84908555,14.27665684,15.46968289,18.07080383,8.48759587,13.72238938,15.71613569,12.20252704,6.56,7.72880531,17.22780236,14.4773353,16.34760079,15.65627335,14.36227139,15.79280236,5.526666667,15.15946903,13.17066863,17.25081121,13.77146509,14.31479843,11.13293019,13.15893805
617,17.80624386,16.82520649,16.29202802,13.41359145,13.30051622,14.41261947,18.48712094,15.33666667,13.44048968,17.19774631,14.61574631,20.19030973,18.19061947,16.50030973,21.44749263,18.13655605,19.34249263,17.9604646,18.05733776,21.88343658,13.25499508,12.19609145,16.03791544,14.77166175,13.41359145,19.85362242,17.22562242,16.51124631,14.31229105,17.54336873,18.36886726,17.5239528,18.98858407,19.05405605,15.83874631,17.80811947,18.32405605,16.79874631,22.14874631,19.31702802,17.95812193,19.01468289,13.28011378,19.52096362,12.46283186,12.2884587,15.64772861,13.6503294,13.99235988,13.67439528,13.93611357,12.97293511,11.81220501,13.98767699,14.90470501,15.07227729,15.71298673,15.78752212,16.87273353,17.02039528,13.17939528,14.56231072,15.88096608,17.95423304,8.496268437,13.48563422,15.59814159,12.17731563,6.307295969,7.556563422,17.11924041,14.42480826,16.28355949,15.42417896,14.16813176,15.68939036,5.320845624,15.0720944,12.94562439,17.1815708,13.67231072,14.28169125,11.0427237,13.09753196
618,17.74045365,16.78856016,16.23767751,13.3608432,13.25678501,14.37480473,18.44560947,15.31112426,13.30149112,17.13934911,14.57401183,20.14284024,18.12650888,16.41656805,21.33357002,18.05384615,19.24134615,17.91034024,17.94134615,21.82767751,13.19956608,12.11650888,15.99911243,14.71978304,13.3608432,19.83733728,17.19467456,16.43301775,14.26289941,17.44614201,18.22268639,17.41934911,18.88501479,18.96001479,15.76701183,17.74400888,18.20701183,16.73402367,22.05934911,19.23434911,17.88601578,18.93001479,13.63814878,19.93439842,12.7806213,12.66245562,16.00484221,13.91374753,14.29130178,13.97662722,14.23497041,13.2839645,12.09579882,14.32346154,15.19162722,15.49740828,16.01495562,16.1431213,17.22195266,17.35582249,13.5172929,14.87240631,16.2672929,17.93498521,8.805295858,13.63266272,15.71686391,12.27177515,6.361972387,7.548313609,17.29363905,14.47220907,16.28424063,15.53688363,14.08287968,15.72865878,5.491538462,15.29353057,12.98729783,17.13683432,13.77688363,14.40398422,11.21573964,13.23491124
619,17.69297935,16.76815634,16.16362832,13.30391593,13.18744838,14.31024779,18.37046018,15.25631268,13.19623009,17.07623009,14.52267257,20.12168142,18.08002212,16.31706489,21.21746313,17.94475664,19.13725664,17.86115044,17.83336283,21.7394469,13.13814159,12.03223451,15.98740413,14.67817109,13.30391593,19.78269027,17.12315044,16.32780973,14.19259587,17.38913274,18.10559292,17.32483776,18.80309735,18.87530973,15.67057522,17.67670354,18.13725664,16.67,21.94225664,19.14473451,17.81557522,18.84223451,13.99337548,20.30746312,13.0849115,12.99517699,16.3289823,14.13622419,14.5785177,14.29212389,14.51794248,13.58656342,12.38823009,14.67210177,15.48435841,15.91387611,16.33323009,16.50738938,17.57581121,17.69145133,13.83710177,15.12952803,16.62373894,17.88086283,8.778849558,13.74672566,15.63884956,12.19144543,6.384070796,7.433849558,17.26223451,14.32147493,16.17070796,15.37294985,13.93958702,15.50412979,5.486696165,15.16893805,12.90563422,16.95280973,13.67150442,14.33442478,11.11445428,12.99513274
620,17.63526627,16.7371499,16.10483728,13.24511834,13.13674556,14.22902959,18.31431953,15.20585799,13.10454438,16.9964497,14.46102959,20.09173077,18.01439349,16.23719921,21.07934911,17.84717456,19.01451183,17.77028107,17.70701183,21.68483728,13.09333333,11.95661243,15.95548324,14.62704142,13.24511834,19.74035503,17.05009467,16.24806213,14.11504931,17.28960947,17.99370414,17.20268244,18.72173077,18.78423077,15.58023669,17.59100592,18.03201183,16.59911243,21.8464497,19.08116864,17.7464497,18.7764497,14.29394759,20.64882643,13.39420118,13.34158284,16.65815582,14.38645957,14.8487574,14.57242604,14.81492604,13.87312623,12.68420118,15.01436391,15.75642012,16.30743195,16.65069527,16.83525148,17.90834319,18.01339645,14.14497041,15.40597633,16.99602071,17.63399408,8.722899408,13.67177515,15.51274162,12.07666667,6.30591716,7.21612426,17.02640533,14.14601578,15.96757396,15.20859961,13.7716568,15.34134122,5.204299803,14.98333333,12.66806706,16.79717456,13.67252465,14.23763314,10.92053254,12.92698225
621,17.57889546,16.69311637,16.0566716,13.18216716,13.06666667,14.15693491,18.27507101,15.16022682,13.00520118,16.91426627,14.36107101,20.0158358,17.96817308,16.08534516,20.88823472,17.74367604,18.89384615,17.69117604,17.60034024,21.59817308,13.0264497,11.89017012,15.93400395,14.57045365,13.18216716,19.70573373,16.98106509,16.2066716,14.01288954,17.17360355,17.81494083,17.00800789,18.63034024,18.69451183,15.47400888,17.5025074,17.90068047,16.52534024,21.75400888,19.01200444,17.6611144,18.69317308,14.59502536,20.98342209,13.68230769,13.65447485,16.97497534,14.63054241,15.07698225,14.81331361,15.07214497,14.1337574,12.93581361,15.30314349,16.03815089,16.68477515,16.96864645,17.14431953,18.24709073,18.32385207,14.47064349,15.67575937,17.34064349,17.72883136,8.808002959,13.7166568,15.64176529,12.38886588,6.440226824,7.27566568,17.12465976,14.23845168,15.9913215,15.26309665,13.82977318,15.51887574,5.301548323,15.17664694,12.79865878,16.89498521,13.80244576,14.41068047,10.99998028,13.02755424
622,17.49149901,16.64285996,15.94428994,13.14178994,13.03012327,14.08104734,18.16706509,15.0769428,12.97269822,16.8694142,14.30378107,19.98589497,17.88339497,15.94951183,20.73238659,17.61928994,18.75360207,17.60906065,17.4827071,21.50089497,12.96513807,11.82497781,15.91302761,14.48180473,13.14178994,19.67469822,16.92559763,16.10451923,13.9769428,17.11343195,17.70268047,16.87510848,18.51814349,18.57701923,15.38587278,17.43497781,17.74633136,16.4627071,21.59949704,18.9177071,17.55027613,18.56383136,14.88176669,21.29403353,14.01233728,13.98733728,17.31553255,14.82944773,15.35914941,15.14825444,15.40779586,14.44400395,13.23302515,15.65325444,16.30348373,17.06337278,17.30031805,17.44304734,18.57797831,18.61190533,14.76804734,15.93703156,17.66442308,17.59112426,8.780044379,13.5445858,15.62574951,12.39403353,6.236972387,7.23454142,17.08522929,14.09211045,15.89483235,15.19700197,13.69877712,15.4615286,5.296055227,15.23608481,12.77149901,16.88837278,13.75428008,14.20208087,10.92085799,12.97363905
623,17.44232443,16.6089911,15.82510386,13.0175,12.925,13.93139466,18.05727596,14.97414441,12.88068843,16.79428487,14.20468843,19.95462166,17.83924332,15.83214144,20.60646884,17.54086053,18.62722552,17.51310831,17.34611276,21.37586053,12.86232443,11.71123887,15.92266073,14.44532147,13.0175,19.55179822,16.80119288,15.99760386,13.90515332,17.04048665,17.55588131,16.73198813,18.39747774,18.49535608,15.2939911,17.35060831,17.62197329,16.3739911,21.45747774,18.81373887,17.4083185,18.4179822,15.17690547,21.61596934,14.22580119,14.24804896,17.58038081,15.0139367,15.61954006,15.42554896,15.70254451,14.72337784,13.49729228,15.96229228,16.58103116,17.43954896,17.64042285,17.7674184,18.92820969,18.91884273,15.04191395,16.13470821,17.97304896,17.6575,8.833234421,13.53697329,15.67730959,12.58633037,6.270979228,7.386216617,17.20308605,14.13915925,15.92730959,15.3289911,13.78414441,15.36579624,5.404005935,15.45282888,12.85165183,16.94472552,13.86431256,14.18397626,10.82111771,12.95215628
624,17.38321499,16.5566075,15.7297929,12.97955621,12.88307692,13.87171598,17.95169231,14.87964497,12.80364497,16.69957396,14.1176213,19.88717456,17.78735207,15.69123274,20.45948718,17.45970414,18.48214497,17.38970414,17.25702663,21.27443787,12.80631164,11.61446746,15.89329388,14.37662722,12.97955621,19.5196213,16.74959763,15.88735207,13.80635109,16.94364497,17.40350296,16.60607495,18.28235207,18.38485207,15.23470414,17.22726331,17.51976331,16.2695858,21.2945858,18.69955621,17.28948718,18.28190828,15.47121724,21.93779093,14.52100592,14.57368343,17.90279093,15.19249507,15.8833284,15.6708284,15.9585355,14.99771203,13.74085799,16.2585355,16.81115385,17.79142012,17.97142012,18.0687426,19.21467455,19.1952071,15.30097633,16.36761342,18.27115385,17.76717456,8.863402367,13.62857988,15.76564103,12.71203156,6.345838264,7.479349112,17.24102071,14.24901381,15.96544379,15.44599606,13.83575937,15.38238659,5.598461538,15.42532544,13.00893491,16.92181953,13.9121499,14.14913215,10.85203156,13.05465483
625,17.35684418,16.55351084,15.67323225,12.89073225,12.82053254,13.77879882,17.8765858,14.79755424,12.72642604,16.61647929,14.02269231,19.82783284,17.7551997,15.62233235,20.39035503,17.37606509,18.39586538,17.31559911,17.16323225,21.1876997,12.73684418,11.51546598,15.89675543,14.35693294,12.89073225,19.43653254,16.6545858,15.83586538,13.72377712,16.87815976,17.27890533,16.457643,18.22309911,18.33566568,15.18066568,17.16579882,17.47053254,16.16566568,21.20079882,18.61566568,17.18106509,18.17809911,15.76737532,22.20922584,14.77273669,14.83773669,18.15773669,15.39998028,16.10286982,15.88760355,16.21983728,15.23764793,13.95780325,16.54720414,17.07530325,18.14701775,18.30503698,18.35280325,19.54733728,19.49539053,15.54043639,16.57786982,18.57727071,17.69736686,8.42545858,13.38213018,15.52790927,12.52457594,6.128441815,7.214792899,16.89766272,13.97092702,15.70635108,15.24501972,13.667643,15.19457594,5.313195266,15.18159763,12.81555227,16.70989645,13.56284024,13.95835306,10.51346154,12.75572978
626,17.30395648,16.50083086,15.64124629,12.8173368,12.78301682,13.71162018,17.82186944,14.73874382,12.67749555,16.56562018,13.97174481,19.78452522,17.69343472,15.53291296,20.26832839,17.26655786,18.24921365,17.19624629,17.08140208,21.15515579,12.69395648,11.44686944,15.8670821,14.31041543,12.8173368,19.3808724,16.59374481,15.79827893,13.68457962,16.81799407,17.14948961,16.3756182,18.10452522,18.22124629,15.08093472,17.06343472,17.35655786,16.11624629,21.12124629,18.56436944,17.12166172,18.09280415,16.03099619,22.47803659,15.01563798,15.1054822,18.42188922,15.59636499,16.3215727,16.13439169,16.49001484,15.49532641,14.1904822,16.83220326,17.27235905,18.4531454,18.57642433,18.58720326,19.83335312,19.71464095,15.81611276,16.81522255,18.8956454,17.67531899,8.467818991,13.18062315,15.41042532,12.70793274,6.018545994,7.168442136,16.87563056,14.0516815,15.59271019,15.36125618,13.7058457,15.29689416,5.273758655,15.19480712,12.68645895,16.75969585,13.66647873,13.80417409,10.48229476,12.93001978
627,17.25431256,16.46565282,15.60097923,12.76097923,12.74914935,13.65258754,17.75776261,14.6535905,12.65278338,16.52576261,13.94858754,19.74921365,17.64396884,15.43895154,20.20163205,17.20445846,18.15543769,17.10519288,16.9609273,21.07543769,12.59025717,11.35440653,15.82163205,14.26594461,12.76097923,19.34278338,16.55956677,15.7309273,13.62895154,16.7761543,17.04152522,16.29391691,18.00318249,18.12141691,15.01195846,16.97171365,17.29695846,16.03244807,20.98087537,18.46141691,17.0235905,17.97038576,16.26129716,22.71834323,15.26667656,15.33167656,18.66285361,15.74526706,16.5506454,16.35216617,16.70942136,15.73232938,14.38839021,17.09241098,17.4656454,18.74801187,18.84844214,18.83094214,20.11053412,19.92294955,16.04589021,16.99909001,19.16192136,17.71784866,8.385979228,13.19922849,15.3612364,12.76699308,5.953125618,7.213531157,16.84117211,13.99869436,15.48286845,15.39829871,13.74326409,15.18319486,5.341374876,15.23529179,12.68934718,16.70612018,13.58221563,13.75960435,10.42529179,12.80398615
628,17.23844708,16.45733433,15.54166914,12.70150593,12.72366964,13.59467062,17.7161365,14.58644906,12.60240356,16.48467062,13.91986944,19.70400593,17.6198368,15.38200297,20.15511375,17.12517062,18.06034125,16.98967359,16.84817507,21.04383531,12.53889219,11.28650593,15.8104451,14.20311573,12.70150593,19.31040356,16.51840356,15.63666914,13.58644906,16.73093769,16.95000593,16.24267062,17.90500742,18.0310089,14.95400593,16.86083828,17.22767062,15.93833828,20.87400593,18.38117211,16.92956478,17.8460089,16.48798644,22.94909496,15.50565282,15.57531899,18.89687438,15.90287834,16.75382047,16.57198813,16.93065282,15.95698813,14.57298961,17.35965134,17.65482196,19.03878338,19.12081602,19.07098665,20.35931751,20.12225519,16.26031899,17.16043522,19.41648368,17.66784125,8.429347181,13.36866469,15.27667656,12.59956479,5.887794263,7.252002967,16.70885015,13.96312562,15.44734916,15.35867458,13.71290801,15.06758655,5.283343225,15.20845697,12.52068249,16.63901335,13.46602374,13.52758655,10.43000989,12.82978239
629,17.23832839,16.4544362,15.56416914,12.61914688,12.67554402,13.52564985,17.69466469,14.55999011,12.52632641,16.44332938,13.88466469,19.68583086,17.61957715,15.3180366,20.07942631,17.05081602,17.9841543,16.90289318,16.73706973,20.99332344,12.49444114,11.21624629,15.77665677,14.19999011,12.61914688,19.24065282,16.44232047,15.59499258,13.52387735,16.68332938,16.85532344,16.18332344,17.81414688,17.96331602,14.8941543,16.77330861,17.1791543,15.87083086,20.75164688,18.33166914,16.84554896,17.76540801,16.74671471,23.19200297,15.67752226,15.78795252,19.11281405,16.09114244,16.94919881,16.72501484,17.11253709,16.1742087,14.75628338,17.61546736,17.84127596,19.34271217,19.36420623,19.29252967,20.59615232,20.35303264,16.48170623,17.31892186,19.68921365,17.62625371,8.311646884,13.40836795,15.17832839,12.41333333,5.830573689,7.096646884,16.5095549,13.79776459,15.31666667,15.26442136,13.63725025,14.88945598,5.142769535,15.05888229,12.38776459,16.495,13.26440158,13.37220574,10.34945598,12.75499505
630,17.18532146,16.43,15.58650593,12.5829822,12.67266074,13.49918101,17.69918101,14.55132542,12.49078338,16.42838576,13.89679525,19.65347923,17.5714911,15.24530168,19.98196835,16.95646142,17.89146142,16.79947329,16.65296736,20.97698813,12.4886548,11.18998516,15.71532146,14.17399604,12.5829822,19.23519288,16.43238576,15.57248516,13.49064293,16.64997626,16.76274777,16.1279723,17.70894659,17.84745549,14.83397626,16.66546736,17.11096439,15.83698813,20.66394659,18.2979822,16.79863501,17.72096439,16.96980925,23.44709693,15.94210682,16.07060089,19.38744807,16.29641444,17.16557122,16.90005935,17.31007418,16.37574184,14.96356825,17.90260386,18.01557122,19.63531157,19.58258902,19.51061573,20.82676558,20.57450445,16.72109792,17.53274976,19.9986276,17.6298368,8.421810089,13.75795252,15.29849654,12.37245302,5.935163205,7.021810089,16.40278932,13.76182987,15.35520277,15.37795252,13.70251236,14.87397626,5.14652819,15.04249258,12.36986152,16.54587537,13.1324728,13.38377844,10.47455984,12.84779426
631,17.16564787,16.43666667,15.60405045,12.49752226,12.6371909,13.44109199,17.69924036,14.53771513,12.4180178,16.40138872,13.862,19.62960682,17.54789318,15.19745302,19.94617211,16.88078635,17.81694362,16.73578635,16.54041543,20.94405045,12.45796241,11.13520772,15.71743818,14.18666667,12.49752226,19.1935549,16.39740653,15.53675816,13.43641938,16.58862908,16.64648071,16.05743818,17.64252226,17.78944362,14.75078635,16.63020772,17.05462908,15.82231454,20.58541543,18.25136499,16.76231454,17.6423368,17.14039847,23.65046489,16.17495549,16.30879822,19.6189367,16.50458457,17.34227003,17.09916914,17.51014095,16.58443125,15.14956231,18.15666914,18.21129822,19.94902077,19.81514095,19.76956231,21.10250247,20.83133531,16.95477003,17.71663699,20.28014095,17.34254451,8.152403561,13.65008902,15.09567755,12.05262117,5.639841741,6.819673591,16.0829822,13.4431454,14.9947181,15.22163205,13.45647873,14.71058358,4.804441147,14.89620178,12.07879327,16.28293769,12.81573689,13.16518299,10.22570722,12.49030663
632,17.13927795,16.40920376,15.58,12.44706973,12.59065777,13.39426706,17.70095549,14.49579624,12.36426706,16.37017804,13.85704451,19.60326409,17.52011128,15.10906528,19.83813056,16.82511128,17.71109792,16.68402819,16.40859792,20.87033383,12.38029673,11.03675074,15.70840752,14.17261128,12.44706973,19.14826706,16.36226706,15.45326409,13.40942631,16.54017804,16.52992285,16.02275965,17.53837537,17.68652819,14.68152819,16.55456973,16.99022255,15.73022255,20.43197329,18.15163947,16.6645005,17.52925074,17.31569733,23.87259149,16.37063798,16.51552671,19.85092483,16.63976756,17.53998516,17.32910979,17.69009644,16.79215628,15.34498516,18.41106825,18.37737389,20.23649852,20.04149852,19.99160979,21.31172107,21.0328546,17.14552671,17.88027695,20.49422107,17.39012611,8.354109792,13.73305638,15.20074184,12.15420376,5.733778437,7.021498516,16.24020772,13.60331355,15.05388724,15.23738872,13.51159248,14.76666667,4.962166172,15.03288823,12.2330366,16.40454006,13.01622156,13.33055391,10.45694362,12.64070227
633,17.10484669,16.38860534,15.54936202,12.40354599,12.53645401,13.32774481,17.6871632,14.45721068,12.29181602,16.33174481,13.828,19.57281899,17.49508902,15.02323937,19.72399604,16.77331602,17.65404303,16.62258902,16.28549703,20.77581602,12.32387735,10.96290801,15.67527201,14.16527201,12.40354599,19.1245816,16.31567359,15.38049703,13.36151335,16.4865816,16.43523442,15.93818002,17.47654303,17.62872404,14.66645401,16.48049703,16.91663205,15.65163205,20.30808605,18.06654303,16.57818002,17.40872404,17.50917762,24.10737389,16.54964392,16.73987389,20.06640455,16.7968546,17.72141691,17.48964392,17.86432493,16.98340258,15.53068991,18.62641691,18.55505193,20.49182789,20.25287092,20.19787092,21.51534125,21.2501543,17.33150593,18.0244906,20.73746291,17.29537092,8.332551929,13.38290801,15.03751731,11.95732938,5.649030663,7.028367953,16.05517804,13.43193867,14.93636004,15.08654797,13.32430267,14.627636,4.863758655,14.90333333,12.2244906,16.27299703,12.80872404,13.31624135,10.40437191,12.43593472
634,17.05622024,16.38560516,15.51886905,12.36636905,12.49364087,13.28700595,17.68309524,14.45545635,12.19955357,16.28773214,13.77900595,19.53488839,17.44216518,14.94417163,19.59046627,16.69136905,17.57386905,16.56648065,16.19103423,20.71444196,12.31545635,10.90375744,15.68227182,14.17121032,12.36636905,19.09518452,16.29054762,15.32375744,13.32772818,16.41973214,16.3340119,15.85970238,17.3928497,17.56238839,14.63636905,16.42886905,16.79455357,15.58796131,20.22455357,17.9828497,16.50970238,17.32205357,17.73965561,24.32596727,16.71589286,16.9644122,20.29589286,16.9562004,17.89918899,17.67407738,18.04487351,17.15309028,15.68748512,18.8344122,18.7319122,20.75997619,20.4518006,20.3843006,21.73316468,21.46970833,17.52089286,18.17074405,20.9644122,17.17498512,8.312455357,13.16,14.97618056,11.84830357,5.602509921,6.904300595,15.98825149,13.36390873,14.85193452,14.95027778,13.2214881,14.57511905,4.754355159,14.86798611,12.18271825,16.17019345,12.83344246,13.12906746,10.42117063,12.35543651
635,16.98587302,16.34345238,15.4983631,12.30241071,12.43839286,13.22828571,17.64021429,14.42793651,12.11366667,16.24338095,13.7207619,19.50827381,17.36785714,14.85214285,19.44404762,16.60958333,17.48354167,16.51017857,16.09794643,20.65113095,12.29,10.84940476,15.6390873,14.16563492,12.30241071,19.048,16.24207143,15.29440476,13.30103175,16.36130952,16.2197381,15.74817461,17.30949405,17.49699405,14.55363095,16.36940476,16.72380952,15.56363095,20.15535714,17.91122024,16.44023809,17.26181548,17.9410034,24.53652778,16.88755952,17.15497024,20.48232143,17.08515873,18.04032738,17.82928571,18.1977381,17.30974206,15.8352381,19.00919643,18.87696429,20.97383333,20.596875,20.55505952,21.90146825,21.65066667,17.69869048,18.33376984,21.18997024,17.16744048,8.495595238,12.9227381,15.17337302,12.07833333,5.872777778,6.973869048,16.29473214,13.45853175,14.88511905,15.05992063,13.25178571,14.78059524,4.935674603,14.9359127,12.32325397,16.24767857,13.02642857,13.31623016,10.58003968,12.35059524
636,16.92194444,16.295,15.44434524,12.28592262,12.4065873,13.19042857,17.58316667,14.34492063,12.03633333,16.18738095,13.65759524,19.45488095,17.29738095,14.75422619,19.31563492,16.4897619,17.37383929,16.44330357,16.02264881,20.59619048,12.23948412,10.77041667,15.62,14.1215873,12.28592262,19.02264286,16.22547619,15.21172619,13.26492063,16.30538095,16.08319048,15.6331746,17.20883929,17.39607143,14.44791667,16.28672619,16.64107143,15.51238095,20.09738095,17.85172619,16.39440476,17.19357143,18.10064626,24.74970238,17.0710119,17.32654762,20.67654762,17.18103174,18.17431548,17.99785714,18.34247024,17.44980159,15.95681548,19.19443452,18.99931548,21.15542857,20.76877976,20.72693452,22.08329365,21.80407143,17.88943452,18.52206349,21.39205357,17.1208631,8.668452381,12.9127381,15.26424603,12.32075397,5.96531746,7.093988095,16.48309524,13.69563492,14.82480159,15.24285714,13.44285714,15.07583333,5.114563492,15.1125,12.42388889,16.42425595,13.21984127,13.50019841,10.63428571,12.49849206
637,16.92131944,16.265625,15.39651042,12.27651042,12.37333333,13.148375,17.5385,14.26333333,11.94783333,16.11066667,13.55504167,19.40338542,17.2775,14.68020833,19.20111111,16.41239583,17.2909375,16.38536458,15.92380208,20.53994792,12.15993055,10.67885417,15.61131944,14.06722222,12.27651042,18.96316667,16.20120833,15.13651042,13.21256944,16.22908333,15.95983333,15.5625,17.1359375,17.32489583,14.3809375,16.20932292,16.551875,15.41385417,20.00385417,17.76338542,16.31458334,17.08635417,18.28580357,24.93100694,17.26427083,17.48328125,20.83229167,17.29586806,18.29265625,18.128125,18.49416667,17.61083334,16.08265625,19.338125,19.15671875,21.35870833,20.94921875,20.89114583,22.25756944,21.95295833,18.04979167,18.64277778,21.60026042,17.12671875,8.518020833,12.704375,15.25590278,12.415625,5.995069444,7.1771875,16.55328125,13.81006944,14.82402778,15.18395833,13.38819444,15.29666667,5.302708333,15.15368056,12.456875,16.45130208,13.48722222,13.56708333,10.60215278,12.53020833
638,16.88888889,16.23569445,15.3725,12.29541667,12.37111111,13.129,17.53383333,14.24333333,11.9225,16.08933333,13.53716667,19.36291667,17.23625,14.58430556,19.05361111,16.310625,17.21395833,16.27479167,15.81479167,20.49770833,12.07777778,10.60458333,15.57555555,14.02833333,12.29541667,18.964,16.219,15.09916667,13.21527778,16.19616667,15.88733333,15.49916667,17.04833333,17.228125,14.32041667,16.08958333,16.4725,15.31041667,19.89625,17.66916667,16.235,16.97416667,18.5072619,25.13375,17.42625,17.70083333,21.04347222,17.41722222,18.43666667,18.2575,18.65770833,17.76763889,16.21645833,19.51104167,19.30375,21.53183333,21.118125,21.02770833,22.41916667,22.07016667,18.201875,18.74916667,21.80375,16.94604167,8.498333333,12.53083333,15.09194444,12.35722222,5.893333333,7.1025,16.54041667,13.81305556,14.73833333,15.10722222,13.36583333,15.26666667,5.241666667,14.99138889,12.45805556,16.54041667,13.58638889,13.52638889,10.51972222,12.60833333
639,16.80608955,16.17117413,15.33298507,12.27938806,12.35426866,13.09526567,17.46814328,14.19690547,11.86789851,16.058,13.48863284,19.31688806,17.15176119,14.44787562,18.91608955,16.16755224,17.11737313,16.10114925,15.74158209,20.51512687,12.0762587,10.60609701,15.52292537,13.92959204,12.27938806,18.95687761,16.21151045,15.04188806,13.16292537,16.14453134,15.79116418,15.38983085,16.94237313,17.08785821,14.22316418,15.95785821,16.33535821,15.27877612,19.85,17.65969403,16.22877612,16.92658209,18.72063966,25.32261691,17.62550746,17.89147761,21.23481094,17.54931841,18.54744776,18.35683582,18.80696269,17.90232836,16.33275373,19.64617164,19.42354478,21.6640597,21.24323881,21.11323881,22.56139303,22.19181493,18.40257463,18.88431841,22.04941045,16.55594776,8.273164179,12.38438806,14.75023881,12.21,5.595034826,6.895358209,16.22023134,13.43381095,14.37816915,14.86129353,13.1399005,15.05656716,4.983094527,14.66721393,12.10136318,16.23229851,13.30479602,13.16371144,10.26122388,12.37908458
640,16.73946269,16.13896518,15.26209701,12.21419403,12.31099502,13.04287164,17.42367761,14.13766169,11.80011343,16.00303284,13.44319403,19.2774403,17.08689552,14.3099204,18.80505473,16.06764179,17.04358955,15.9773806,15.65723881,20.52824627,12.04279602,10.53419403,15.50919403,13.89432836,12.21419403,18.89054925,16.15330746,14.99074627,13.11432836,16.09043582,15.68190448,15.30252736,16.86608955,16.98629104,14.11838806,15.85008209,16.26729851,15.19689552,19.79919403,17.61419403,16.17432836,16.86764179,18.83373134,25.4459801,17.78971642,18.01465672,21.38877612,17.65404478,18.63850746,18.48540299,18.90600746,18.02607463,16.43060448,19.79606716,19.55796269,21.83609552,21.38141045,21.24796269,22.70521393,22.32561194,18.57796269,19.0000796,22.24147015,16.48111194,8.402985075,12.67620896,14.96064677,12.25604975,5.620029851,6.965970149,16.23637313,13.4981194,14.35118408,14.94271642,13.23110448,15.13225871,5.099572139,14.78424876,12.29298507,16.40560448,13.45532338,13.12121393,10.24922388,12.41957214
641,16.71506944,16.09958333,15.20989583,12.16729167,12.27979167,12.99254167,17.395125,14.06944444,11.73245833,15.94270833,13.40158333,19.23578125,17.06640625,14.20770833,18.6925,15.97677083,16.98197917,15.87927083,15.5478125,20.47203125,11.98736111,10.4503125,15.49493056,13.86,12.16729167,18.83454167,16.10175,14.92328125,13.06770833,16.05575,15.568375,15.23451389,16.79578125,16.90015625,14.01739583,15.74427083,16.27,15.105625,19.655,17.548125,16.078125,16.7753125,18.96976191,25.619375,17.9384375,18.13583333,21.51590278,17.76923611,18.74453125,18.55,19.02421875,18.14142361,16.55963542,19.94072917,19.71692708,22.00804167,21.56744792,21.385625,22.86152778,22.47970833,18.67916667,19.08138889,22.38796875,16.45625,8.482708333,12.96479167,14.86805556,12.25708333,5.565763889,7.134791667,16.18979167,13.55840278,14.20284722,15.03895833,13.10875,15.28506944,5.189791667,14.78729167,12.38972222,16.54057292,13.40680556,13.19583333,10.09333333,12.53652778
